,Unnamed: 0,params.rnd,Model,Subject System,params.exp_id,params.train_size,Relative Train Size,Pooling,params.experiment-type,Metric,Value
113554,9233,14,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,32,2,partial,multitask,pMAPE,39.6980689526157
113555,9237,10,$\tilde{\Pi}^\mathit{np}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,5,0.5,no,multitask,pMAPE,124.31701114047968
113556,9243,11,$\tilde{\Pi}^\mathit{cp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,complete,multitask,pMAPE,8.643862238489302
113557,9244,26,$\tilde{\Pi}^\mathit{pp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,78,3,partial,multitask,pMAPE,51.08706119734477
113558,9245,10,$\tilde{\Pi}^\mathit{np}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.25,no,multitask,pMAPE,24.858792559378674
113559,9248,28,$\tilde{\Pi}^\mathit{np}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,no,multitask,pMAPE,8.417270096904064
113560,9250,17,$\tilde{\Pi}^\mathit{cp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,26,2,complete,multitask,pMAPE,252.98257782232403
113561,9251,6,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,45.611711693006605
113562,9252,12,$\tilde{\Pi}^\mathit{pp}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,32,2,partial,multitask,pMAPE,23.26294271374381
113563,9253,3,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,13,0.5,complete,multitask,pMAPE,53.17357707176542
113564,9254,26,$\tilde{\Pi}^\mathit{cp}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,184.5321121069132
113565,9256,16,$\tilde{\Pi}^\mathit{np}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,15,0.5,no,multitask,pMAPE,49.588222052585614
113566,9257,27,$\tilde{\Pi}^\mathit{cp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,93,3,complete,multitask,pMAPE,62.772125775285744
113567,9259,9,$\tilde{\Pi}^\mathit{pp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,32,2,partial,multitask,pMAPE,7.067032661002977
113568,9260,29,$\tilde{\Pi}^\mathit{cp}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,complete,multitask,pMAPE,67.22162412624233
113569,9263,29,$\tilde{\Pi}^\mathit{np}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,24,1.5,no,multitask,pMAPE,7.554256699921762
113570,9264,24,$\tilde{\Pi}^\mathit{pp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,14,0.75,partial,multitask,pMAPE,19.219819434478865
113571,9265,28,$\tilde{\Pi}^\mathit{cp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,complete,multitask,pMAPE,39.377520845132565
113572,9266,28,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,57,3,complete,multitask,pMAPE,14.841998102072834
113573,9267,7,$\tilde{\Pi}^\mathit{pp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,partial,multitask,pMAPE,12.646477756154065
113574,9268,17,$\tilde{\Pi}^\mathit{cp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,48,3,complete,multitask,pMAPE,37.54716802505795
113575,9269,21,$\tilde{\Pi}^\mathit{np}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,78,3,no,multitask,pMAPE,49.38974042310997
113576,9270,21,$\tilde{\Pi}^\mathit{np}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,48,3,no,multitask,pMAPE,40.37354351562471
113577,9271,12,$\tilde{\Pi}^\mathit{pp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1,partial,multitask,pMAPE,7.261603149405047
113578,9273,10,$\tilde{\Pi}^\mathit{cp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,complete,multitask,pMAPE,9.692817917891796
113579,9274,19,$\tilde{\Pi}^\mathit{pp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,28,1.5,partial,multitask,pMAPE,16.89554373036291
113580,9276,6,$\tilde{\Pi}^\mathit{np}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,48,3,no,multitask,pMAPE,6.586186917970166
113581,9277,21,$\tilde{\Pi}^\mathit{cp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,6,0.5,complete,multitask,pMAPE,250.9936816033195
113582,9278,2,$\tilde{\Pi}^\mathit{pp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,39,3,partial,multitask,pMAPE,146.0714057421621
113583,9281,10,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,partial,multitask,pMAPE,39.88534398561047
113584,9282,5,$\tilde{\Pi}^\mathit{cp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,complete,multitask,pMAPE,51.33694087530113
113585,9284,17,$\tilde{\Pi}^\mathit{cp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,complete,multitask,pMAPE,8.810868379676345
113586,9285,12,$\tilde{\Pi}^\mathit{cp}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,24,1.5,complete,multitask,pMAPE,38.13648528500588
113587,9287,27,$\tilde{\Pi}^\mathit{cp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,10.366501799591608
113588,9289,15,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,9,0.5,complete,multitask,pMAPE,17.857447628641797
113589,9293,14,$\tilde{\Pi}^\mathit{pp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,6,0.5,partial,multitask,pMAPE,191.43849254699316
113590,9296,26,$\tilde{\Pi}^\mathit{pp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,7,0.75,partial,multitask,pMAPE,15.081635796710358
113591,9297,6,$\tilde{\Pi}^\mathit{np}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,13,0.5,no,multitask,pMAPE,62.84523732405065
113592,9298,22,$\tilde{\Pi}^\mathit{pp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,5,0.5,partial,multitask,pMAPE,20.461906400817305
113593,9300,10,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,26,1,complete,multitask,pMAPE,52.850579582429816
113594,9302,7,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,26,1,complete,multitask,pMAPE,54.96851808569472
113595,9303,17,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,48,3,partial,multitask,pMAPE,36.61866488354436
113596,9305,23,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,9,0.75,no,multitask,pMAPE,162.112428827364
113597,9306,1,$\tilde{\Pi}^\mathit{cp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,14.508435732292035
113598,9307,21,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,complete,multitask,pMAPE,42.7467925854185
113599,9311,29,$\tilde{\Pi}^\mathit{pp}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,partial,multitask,pMAPE,44.64473566353024
113600,9314,12,$\tilde{\Pi}^\mathit{pp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,62,2,partial,multitask,pMAPE,58.40051648092604
113601,9315,17,$\tilde{\Pi}^\mathit{cp}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,151.5409710991231
113602,9316,7,$\tilde{\Pi}^\mathit{np}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,no,multitask,pMAPE,10.501654529111464
113603,9317,5,$\tilde{\Pi}^\mathit{cp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,7,0.25,complete,multitask,pMAPE,57.39502266307521
113604,9318,6,$\tilde{\Pi}^\mathit{pp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,1,0.125,partial,multitask,pMAPE,30.65064756275871
113605,9321,8,$\tilde{\Pi}^\mathit{pp}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.25,partial,multitask,pMAPE,108.24898919206552
113606,9323,23,$\tilde{\Pi}^\mathit{cp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1,complete,multitask,pMAPE,39.35682916634863
113607,9325,0,$\tilde{\Pi}^\mathit{pp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,39,1.5,partial,multitask,pMAPE,48.68080410174751
113608,9326,27,$\tilde{\Pi}^\mathit{pp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,26,1,partial,multitask,pMAPE,56.75218865078792
113609,9327,18,$\tilde{\Pi}^\mathit{pp}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,1,0.125,partial,multitask,pMAPE,125.93201896367668
113610,9328,20,$\tilde{\Pi}^\mathit{cp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,13.997711843211668
113611,9329,0,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,39,1.5,complete,multitask,pMAPE,46.70333178966726
113612,9330,27,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,19,1.5,no,multitask,pMAPE,165.90796464321224
113613,9331,0,$\tilde{\Pi}^\mathit{np}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,no,multitask,pMAPE,14.357065370977166
113614,9332,27,$\tilde{\Pi}^\mathit{pp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,46,1.5,partial,multitask,pMAPE,70.35984262205326
113615,9333,0,$\tilde{\Pi}^\mathit{pp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,15,0.5,partial,multitask,pMAPE,51.43599152124243
113616,9334,9,$\tilde{\Pi}^\mathit{np}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,3,0.125,no,multitask,pMAPE,54.09956464660589
113617,9336,19,$\tilde{\Pi}^\mathit{cp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,15,1.5,complete,multitask,pMAPE,12.522236589360322
113618,9338,15,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,partial,multitask,pMAPE,42.66491941475963
113619,9339,19,$\tilde{\Pi}^\mathit{pp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,partial,multitask,pMAPE,5.317430717103711
113620,9341,13,$\tilde{\Pi}^\mathit{pp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,partial,multitask,pMAPE,7.870437765212719
113621,9345,24,$\tilde{\Pi}^\mathit{np}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,9,0.5,no,multitask,pMAPE,37.660414466645925
113622,9348,21,$\tilde{\Pi}^\mathit{np}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,32,2,no,multitask,pMAPE,56.30712658150858
113623,9349,10,$\tilde{\Pi}^\mathit{pp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,30,3,partial,multitask,pMAPE,11.222292401805346
113624,9350,25,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,partial,multitask,pMAPE,43.356263271999566
113625,9351,27,$\tilde{\Pi}^\mathit{cp}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,22,2,complete,multitask,pMAPE,115.92448749148264
113626,9356,27,$\tilde{\Pi}^\mathit{cp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,7,0.25,complete,multitask,pMAPE,83.05793361295387
113627,9357,6,$\tilde{\Pi}^\mathit{pp}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.25,partial,multitask,pMAPE,130.526104911177
113628,9358,11,$\tilde{\Pi}^\mathit{pp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.25,partial,multitask,pMAPE,38.01653887754989
113629,9360,5,$\tilde{\Pi}^\mathit{pp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,13,1,partial,multitask,pMAPE,189.92328747119484
113630,9361,9,$\tilde{\Pi}^\mathit{np}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,31,1,no,multitask,pMAPE,61.69239879836949
113631,9364,9,$\tilde{\Pi}^\mathit{cp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,1,0.125,complete,multitask,pMAPE,72.68315842959032
113632,9367,21,$\tilde{\Pi}^\mathit{np}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,11,1,no,multitask,pMAPE,139.92393251711155
113633,9368,16,$\tilde{\Pi}^\mathit{cp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,32,2,complete,multitask,pMAPE,8.216903450740894
113634,9373,25,$\tilde{\Pi}^\mathit{cp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,3,0.25,complete,multitask,pMAPE,175.9738629620182
113635,9374,24,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,14,0.75,complete,multitask,pMAPE,20.794528961323447
113636,9375,1,$\tilde{\Pi}^\mathit{pp}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1.5,partial,multitask,pMAPE,142.28363470494085
113637,9378,11,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,3,0.125,complete,multitask,pMAPE,117.97326423524402
113638,9380,16,$\tilde{\Pi}^\mathit{pp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,62,2,partial,multitask,pMAPE,61.31683295099296
113639,9381,22,$\tilde{\Pi}^\mathit{np}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,93,3,no,multitask,pMAPE,60.30344184716267
113640,9384,11,$\tilde{\Pi}^\mathit{cp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,7,0.75,complete,multitask,pMAPE,12.18892925646142
113641,9386,7,$\tilde{\Pi}^\mathit{np}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,10,1,no,multitask,pMAPE,15.81227020896253
113642,9388,11,$\tilde{\Pi}^\mathit{pp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,partial,multitask,pMAPE,49.634014040847696
113643,9389,26,$\tilde{\Pi}^\mathit{cp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,9,0.75,complete,multitask,pMAPE,347.88293125793655
113644,9390,18,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,partial,multitask,pMAPE,51.35610261275135
113645,9391,26,$\tilde{\Pi}^\mathit{np}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1,no,multitask,pMAPE,8.505782758214634
113646,9392,26,$\tilde{\Pi}^\mathit{cp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,48,3,complete,multitask,pMAPE,41.167530369823616
113647,9393,8,$\tilde{\Pi}^\mathit{cp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,13.179134034342528
113648,9394,2,$\tilde{\Pi}^\mathit{cp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,3,0.125,complete,multitask,pMAPE,78.06424178444549
113649,9395,0,$\tilde{\Pi}^\mathit{np}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,1,0.125,no,multitask,pMAPE,31.39158074353486
113650,9396,12,$\tilde{\Pi}^\mathit{np}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,no,multitask,pMAPE,158.63679540537584
113651,9397,29,$\tilde{\Pi}^\mathit{pp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,partial,multitask,pMAPE,6.06259471385757
113652,9398,25,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,14,0.75,complete,multitask,pMAPE,18.96283568342389
113653,9400,19,$\tilde{\Pi}^\mathit{np}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,3,0.125,no,multitask,pMAPE,98.26695313646522
113654,9404,10,$\tilde{\Pi}^\mathit{np}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1.5,no,multitask,pMAPE,158.89121751777145
113655,9405,27,$\tilde{\Pi}^\mathit{np}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,no,multitask,pMAPE,82.7207115385731
113656,9407,23,$\tilde{\Pi}^\mathit{np}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,7,0.25,no,multitask,pMAPE,65.49948265392202
113657,9408,27,$\tilde{\Pi}^\mathit{pp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,partial,multitask,pMAPE,7.206234505785594
113658,9409,16,$\tilde{\Pi}^\mathit{cp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,24,1.5,complete,multitask,pMAPE,8.556462773342727
113659,9410,10,$\tilde{\Pi}^\mathit{pp}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.75,partial,multitask,pMAPE,180.99674704686
113660,9412,16,$\tilde{\Pi}^\mathit{pp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,partial,multitask,pMAPE,7.285308653004703
113661,9414,13,$\tilde{\Pi}^\mathit{cp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,31,1,complete,multitask,pMAPE,54.25499028758149
113662,9416,14,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,26,2,no,multitask,pMAPE,148.53939375569303
113663,9419,5,$\tilde{\Pi}^\mathit{np}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,no,multitask,pMAPE,57.21117952287458
113664,9420,27,$\tilde{\Pi}^\mathit{np}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,no,multitask,pMAPE,93.225874321457
113665,9421,17,$\tilde{\Pi}^\mathit{np}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,no,multitask,pMAPE,103.04035599726622
113666,9423,2,$\tilde{\Pi}^\mathit{np}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,48,3,no,multitask,pMAPE,39.90000517309809
113667,9424,12,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,6,0.5,no,multitask,pMAPE,270.27804851109977
113668,9425,7,$\tilde{\Pi}^\mathit{cp}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,5,0.5,complete,multitask,pMAPE,241.96424418063484
113669,9427,27,$\tilde{\Pi}^\mathit{pp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,1,0.125,partial,multitask,pMAPE,215.32828215981365
113670,9428,24,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,52,2,complete,multitask,pMAPE,44.70013373329663
113671,9431,8,$\tilde{\Pi}^\mathit{cp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,17.545474261372025
113672,9432,17,$\tilde{\Pi}^\mathit{np}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,52,2,no,multitask,pMAPE,45.07927243825919
113673,9433,15,$\tilde{\Pi}^\mathit{pp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,39,1.5,partial,multitask,pMAPE,43.76018281011828
113674,9434,13,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,9,0.5,complete,multitask,pMAPE,22.73007534422943
113675,9435,19,$\tilde{\Pi}^\mathit{cp}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,complete,multitask,pMAPE,11.696328384776988
113676,9437,12,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,complete,multitask,pMAPE,39.484151207634085
113677,9438,1,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,complete,multitask,pMAPE,39.54412827171682
113678,9440,15,$\tilde{\Pi}^\mathit{pp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,14,0.75,partial,multitask,pMAPE,18.6871646698462
113679,9441,0,$\tilde{\Pi}^\mathit{np}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,19,1,no,multitask,pMAPE,31.5264886193264
113680,9442,9,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,13,1,no,multitask,pMAPE,184.87385006393777
113681,9443,11,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,13,1,no,multitask,pMAPE,181.7723047371235
113682,9447,25,$\tilde{\Pi}^\mathit{np}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,3,0.125,no,multitask,pMAPE,85.01427892838636
113683,9448,1,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,19,1.5,no,multitask,pMAPE,155.34144575533605
113684,9451,26,$\tilde{\Pi}^\mathit{np}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,no,multitask,pMAPE,11.4295440123728
113685,9453,6,$\tilde{\Pi}^\mathit{cp}_B$,jump3r,uncertainty-learning-2024-05-29_22-59-58-full-run,28,1.5,complete,multitask,pMAPE,17.602692853424994
113686,9456,17,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1,partial,multitask,pMAPE,40.30182539409372
113687,9459,2,$\tilde{\Pi}^\mathit{cp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,complete,multitask,pMAPE,8.605597017258537
113688,9461,26,$\tilde{\Pi}^\mathit{cp}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,39,3,complete,multitask,pMAPE,249.65262478444595
113689,9463,26,$\tilde{\Pi}^\mathit{cp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,10,1,complete,multitask,pMAPE,16.707249233264452
113690,9464,24,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,4,0.25,partial,multitask,pMAPE,53.45698456466447
113691,9465,15,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,39,1.5,complete,multitask,pMAPE,41.66845402534008
113692,9467,1,$\tilde{\Pi}^\mathit{cp}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,19,0.75,complete,multitask,pMAPE,44.69077453149563
113693,9471,0,$\tilde{\Pi}^\mathit{np}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,48,3,no,multitask,pMAPE,6.485196763511995
113694,9474,9,$\tilde{\Pi}^\mathit{cp}_B$,xz,uncertainty-learning-2024-05-29_22-59-58-full-run,62,2,complete,multitask,pMAPE,53.87049269443232
113695,9475,5,$\tilde{\Pi}^\mathit{np}_B$,lrzip,uncertainty-learning-2024-05-29_22-59-58-full-run,11,1,no,multitask,pMAPE,150.37342594182576
113696,9476,5,$\tilde{\Pi}^\mathit{cp}_B$,VP9,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1,complete,multitask,pMAPE,23.45399640721893
113697,9478,16,$\tilde{\Pi}^\mathit{np}_B$,z3,uncertainty-learning-2024-05-29_22-59-58-full-run,26,2,no,multitask,pMAPE,147.1114119623577
113698,9480,8,$\tilde{\Pi}^\mathit{np}_B$,x264,uncertainty-learning-2024-05-29_22-59-58-full-run,26,1,no,multitask,pMAPE,55.39012010995387
113699,9481,16,$\tilde{\Pi}^\mathit{pp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,partial,multitask,pMAPE,46.23052905254355
113700,9486,1,$\tilde{\Pi}^\mathit{np}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,2,0.125,no,multitask,pMAPE,84.05347511789377
113701,9487,3,$\tilde{\Pi}^\mathit{pp}_B$,batik,uncertainty-learning-2024-05-29_22-59-58-full-run,10,1,partial,multitask,pMAPE,10.47807960008824
113702,9488,9,$\tilde{\Pi}^\mathit{np}_B$,H2,uncertainty-learning-2024-05-29_22-59-58-full-run,8,0.5,no,multitask,pMAPE,10.724329083069364
113703,9489,22,$\tilde{\Pi}^\mathit{pp}_B$,dconvert,uncertainty-learning-2024-05-29_22-59-58-full-run,12,0.75,partial,multitask,pMAPE,6.90746652092754
113704,9491,24,$\tilde{\Pi}^\mathit{cp}_B$,x265,uncertainty-learning-2024-05-29_22-59-58-full-run,16,1,complete,multitask,pMAPE,41.98717555586645
